G,element_length,p,f_int[0]
96378.66099031236,1,70,2.7999999999999995e+03
96378.66099031236,2,70,1.8990187582825872e+03
96378.66099031236,3,70,9.696103918189516e+02
69408.378853613,1,35.0,7.000000000000016e+02
69408.378853613,2,35.0,4.7475468957064345e+02
69408.378853613,3,35.0,2.424025979547387e+02
69408.378853613,1,52.5,1.4000000000000005e+03
69408.378853613,2,52.5,9.495093791412863e+02
69408.378853613,3,52.5,4.8480519590947523e+02
69408.378853613,1,70,2.1000000000000014e+03
69408.378853613,2,70,1.4242640687119315e+03
69408.378853613,3,70,7.272077938642134e+02
69408.378853613,1,70,2.8000000000000005e+03
69408.378853613,2,70,1.899018758282572e+03
69408.378853613,3,70,9.696103918189563e+02
69408.378853613,1,70,2.7999999999999955e+03
69408.378853613,2,70,1.8990187582825683e+03
69408.378853613,3,70,9.69610391818949e+02
69408.378853613,1,70,2.8000000000000036e+03
69408.378853613,2,70,1.8990187582825715e+03
69408.378853613,3,70,9.69610391818956e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825683e+03
69408.378853613,3,70,9.696103918189522e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825715e+03
69408.378853613,3,70,9.69610391818956e+02
69408.378853613,1,70,2.7999999999999986e+03
69408.378853613,2,70,1.8990187582825788e+03
69408.378853613,3,70,9.69610391818949e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825683e+03
69408.378853613,3,70,9.696103918189523e+02
69408.378853613,1,70,2.8000000000000027e+03
69408.378853613,2,70,1.8990187582825733e+03
69408.378853613,3,70,9.696103918189523e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825733e+03
69408.378853613,3,70,9.696103918189523e+02
69408.378853613,1,70,2.8000000000000036e+03
69408.378853613,2,70,1.8990187582825715e+03
69408.378853613,3,70,9.69610391818956e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825683e+03
69408.378853613,3,70,9.696103918189522e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825715e+03
69408.378853613,3,70,9.69610391818956e+02
69408.378853613,1,70,2.7999999999999986e+03
69408.378853613,2,70,1.8990187582825788e+03
69408.378853613,3,70,9.69610391818949e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825683e+03
69408.378853613,3,70,9.696103918189523e+02
69408.378853613,1,70,2.8000000000000027e+03
69408.378853613,2,70,1.8990187582825733e+03
69408.378853613,3,70,9.696103918189523e+02
69408.378853613,1,70,2.799999999999999e+03
69408.378853613,2,70,1.8990187582825733e+03
69408.378853613,3,70,9.696103918189523e+02
137675.0013714432,1,35.0,7.000000000000007e+02
137675.0013714432,2,35.0,4.7475468957064254e+02
137675.0013714432,3,35.0,2.4240259795473906e+02
137675.0013714432,1,52.5,1.3999999999999973e+03
137675.0013714432,2,52.5,9.495093791412903e+02
137675.0013714432,3,52.5,4.848051959094753e+02
137675.0013714432,1,70,2.100000000000002e+03
137675.0013714432,2,70,1.424264068711932e+03
137675.0013714432,3,70,7.272077938642129e+02
137675.0013714432,1,70,2.8000000000000005e+03
137675.0013714432,2,70,1.8990187582825683e+03
137675.0013714432,3,70,9.696103918189563e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825738e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.8000000000000064e+03
137675.0013714432,2,70,1.8990187582825697e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825658e+03
137675.0013714432,3,70,9.696103918189506e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825738e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.8000000000000064e+03
137675.0013714432,2,70,1.8990187582825697e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825658e+03
137675.0013714432,3,70,9.696103918189506e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825738e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.8000000000000064e+03
137675.0013714432,2,70,1.8990187582825697e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825658e+03
137675.0013714432,3,70,9.696103918189506e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825738e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.8000000000000064e+03
137675.0013714432,2,70,1.8990187582825697e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825658e+03
137675.0013714432,3,70,9.696103918189506e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825738e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.8000000000000064e+03
137675.0013714432,2,70,1.8990187582825697e+03
137675.0013714432,3,70,9.696103918189514e+02
137675.0013714432,1,70,2.799999999999999e+03
137675.0013714432,2,70,1.8990187582825658e+03
137675.0013714432,3,70,9.696103918189506e+02
42952.26647263336,1,35.0,6.999999999999609e+02
42952.26647263336,2,35.0,4.747546895706205e+02
42952.26647263336,3,35.0,2.424025979547247e+02
42952.26647263336,1,52.5,1.400000000000005e+03
42952.26647263336,2,52.5,9.495093791412479e+02
42952.26647263336,3,52.5,4.848051959094612e+02
42952.26647263336,1,70,2.0999999999999586e+03
42952.26647263336,2,70,1.4242640687119035e+03
42952.26647263336,3,70,7.272077938641943e+02
42952.26647263336,1,70,2.799999999999999e+03
42952.26647263336,2,70,1.8990187582825413e+03
42952.26647263336,3,70,9.696103918189316e+02
42952.26647263336,1,70,2.800000000000016e+03
42952.26647263336,2,70,1.8990187582825884e+03
42952.26647263336,3,70,9.696103918189506e+02
42952.26647263336,1,70,2.800000000000016e+03
42952.26647263336,2,70,1.8990187582825479e+03
42952.26647263336,3,70,9.696103918189764e+02
42952.26647263336,1,70,2.799999999999971e+03
42952.26647263336,2,70,1.8990187582825665e+03
42952.26647263336,3,70,9.69610391818937e+02
42952.26647263336,1,70,2.800000000000006e+03
42952.26647263336,2,70,1.8990187582825768e+03
42952.26647263336,3,70,9.696103918189724e+02
42952.26647263336,1,70,2.800000000000025e+03
42952.26647263336,2,70,1.8990187582825654e+03
42952.26647263336,3,70,9.69610391818937e+02
42952.26647263336,1,70,2.799999999999989e+03
42952.26647263336,2,70,1.8990187582825884e+03
42952.26647263336,3,70,9.696103918189506e+02
42952.26647263336,1,70,2.799999999999956e+03
42952.26647263336,2,70,1.8990187582825713e+03
42952.26647263336,3,70,9.696103918189442e+02
42952.26647263336,1,70,2.800000000000025e+03
42952.26647263336,2,70,1.8990187582825654e+03
42952.26647263336,3,70,9.696103918189542e+02
42952.26647263336,1,70,2.79999999999998e+03
42952.26647263336,2,70,1.8990187582825768e+03
42952.26647263336,3,70,9.696103918189623e+02
42952.26647263336,1,70,2.8000000000000327e+03
42952.26647263336,2,70,1.8990187582825713e+03
42952.26647263336,3,70,9.69610391818926e+02
42952.26647263336,1,70,2.799999999999962e+03
42952.26647263336,2,70,1.8990187582825774e+03
42952.26647263336,3,70,9.696103918189623e+02
42952.26647263336,1,70,2.8000000000000327e+03
42952.26647263336,2,70,1.8990187582825713e+03
42952.26647263336,3,70,9.696103918189442e+02
42952.26647263336,1,70,2.799999999999962e+03
42952.26647263336,2,70,1.8990187582825665e+03
42952.26647263336,3,70,9.696103918189553e+02
42952.26647263336,1,70,2.800000000000006e+03
42952.26647263336,2,70,1.8990187582825768e+03
42952.26647263336,3,70,9.696103918189724e+02
42952.26647263336,1,70,2.800000000000025e+03
42952.26647263336,2,70,1.8990187582825654e+03
42952.26647263336,3,70,9.69610391818937e+02
134496.73360813013,1,35.0,7.000000000000005e+02
134496.73360813013,2,35.0,4.747546895706403e+02
134496.73360813013,3,35.0,2.4240259795473736e+02
134496.73360813013,1,52.5,1.4000000000000016e+03
134496.73360813013,2,52.5,9.495093791412821e+02
134496.73360813013,3,52.5,4.848051959094757e+02
134496.73360813013,1,70,2.1e+03
134496.73360813013,2,70,1.424264068711929e+03
134496.73360813013,3,70,7.272077938642118e+02
134496.73360813013,1,70,2.800000000000006e+03
134496.73360813013,2,70,1.8990187582825658e+03
134496.73360813013,3,70,9.696103918189505e+02
134496.73360813013,1,70,2.799999999999998e+03
134496.73360813013,2,70,1.899018758282574e+03
134496.73360813013,3,70,9.696103918189503e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825738e+03
134496.73360813013,3,70,9.696103918189531e+02
134496.73360813013,1,70,2.799999999999998e+03
134496.73360813013,2,70,1.8990187582825715e+03
134496.73360813013,3,70,9.696103918189501e+02
134496.73360813013,1,70,2.799999999999998e+03
134496.73360813013,2,70,1.8990187582825695e+03
134496.73360813013,3,70,9.696103918189528e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
134496.73360813013,1,70,2.8000000000000014e+03
134496.73360813013,2,70,1.8990187582825702e+03
134496.73360813013,3,70,9.696103918189533e+02
86172.30685823243,1,35.0,6.999999999999985e+02
86172.30685823243,2,35.0,4.747546895706444e+02
86172.30685823243,3,35.0,2.424025979547386e+02
86172.30685823243,1,52.5,1.3999999999999975e+03
86172.30685823243,2,52.5,9.495093791412854e+02
86172.30685823243,3,52.5,4.848051959094789e+02
86172.30685823243,1,70,2.1000000000000055e+03
86172.30685823243,2,70,1.4242640687119265e+03
86172.30685823243,3,70,7.272077938642119e+02
86172.30685823243,1,70,2.800000000000002e+03
86172.30685823243,2,70,1.8990187582825715e+03
86172.30685823243,3,70,9.696103918189558e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.8990187582825642e+03
86172.30685823243,3,70,9.696103918189558e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.69610391818949e+02
86172.30685823243,1,70,2.7999999999999973e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
86172.30685823243,1,70,2.8000000000000027e+03
86172.30685823243,2,70,1.899018758282572e+03
86172.30685823243,3,70,9.696103918189513e+02
151135.6060449446,1,35.0,7.000000000000023e+02
151135.6060449446,2,35.0,4.747546895706429e+02
151135.6060449446,3,35.0,2.4240259795474083e+02
151135.6060449446,1,52.5,1.4000000000000061e+03
151135.6060449446,2,52.5,9.495093791412858e+02
151135.6060449446,3,52.5,4.848051959094797e+02
151135.6060449446,1,70,2.100000000000009e+03
151135.6060449446,2,70,1.4242640687119303e+03
151135.6060449446,3,70,7.272077938642124e+02
151135.6060449446,1,70,2.800000000000002e+03
151135.6060449446,2,70,1.8990187582825695e+03
151135.6060449446,3,70,9.696103918189559e+02
151135.6060449446,1,70,2.8000000000000036e+03
151135.6060449446,2,70,1.8990187582825727e+03
151135.6060449446,3,70,9.696103918189503e+02
151135.6060449446,1,70,2.79999999999999e+03
151135.6060449446,2,70,1.8990187582825697e+03
151135.6060449446,3,70,9.696103918189579e+02
151135.6060449446,1,70,2.8000000000000014e+03
151135.6060449446,2,70,1.8990187582825813e+03
151135.6060449446,3,70,9.696103918189526e+02
151135.6060449446,1,70,2.800000000000016e+03
151135.6060449446,2,70,1.8990187582825668e+03
151135.6060449446,3,70,9.696103918189466e+02
151135.6060449446,1,70,2.800000000000002e+03
151135.6060449446,2,70,1.8990187582825697e+03
151135.6060449446,3,70,9.696103918189496e+02
151135.6060449446,1,70,2.79999999999999e+03
151135.6060449446,2,70,1.899018758282577e+03
151135.6060449446,3,70,9.696103918189496e+02
151135.6060449446,1,70,2.79999999999999e+03
151135.6060449446,2,70,1.8990187582825697e+03
151135.6060449446,3,70,9.696103918189579e+02
151135.6060449446,1,70,2.8000000000000014e+03
151135.6060449446,2,70,1.8990187582825813e+03
151135.6060449446,3,70,9.696103918189526e+02
151135.6060449446,1,70,2.800000000000016e+03
151135.6060449446,2,70,1.8990187582825668e+03
151135.6060449446,3,70,9.696103918189466e+02
151135.6060449446,1,70,2.800000000000002e+03
151135.6060449446,2,70,1.8990187582825697e+03
151135.6060449446,3,70,9.696103918189496e+02
151135.6060449446,1,70,2.79999999999999e+03
151135.6060449446,2,70,1.899018758282577e+03
151135.6060449446,3,70,9.696103918189496e+02
151135.6060449446,1,70,2.79999999999999e+03
151135.6060449446,2,70,1.8990187582825697e+03
151135.6060449446,3,70,9.696103918189579e+02
151135.6060449446,1,70,2.8000000000000014e+03
151135.6060449446,2,70,1.8990187582825813e+03
151135.6060449446,3,70,9.696103918189526e+02
151135.6060449446,1,70,2.800000000000016e+03
151135.6060449446,2,70,1.8990187582825668e+03
151135.6060449446,3,70,9.696103918189466e+02
151135.6060449446,1,70,2.800000000000002e+03
151135.6060449446,2,70,1.8990187582825697e+03
151135.6060449446,3,70,9.696103918189496e+02
22220.205618181033,1,35.0,7.000000000000014e+02
22220.205618181033,2,35.0,4.747546895706435e+02
22220.205618181033,3,35.0,2.4240259795473767e+02
22220.205618181033,1,52.5,1.4000000000000043e+03
22220.205618181033,2,52.5,9.495093791412867e+02
22220.205618181033,3,52.5,4.848051959094745e+02
22220.205618181033,1,70,2.0999999999999895e+03
22220.205618181033,2,70,1.4242640687119306e+03
22220.205618181033,3,70,7.272077938642186e+02
22220.205618181033,1,70,2.8000000000000036e+03
22220.205618181033,2,70,1.8990187582825708e+03
22220.205618181033,3,70,9.696103918189501e+02
22220.205618181033,1,70,2.800000000000011e+03
22220.205618181033,2,70,1.8990187582825642e+03
22220.205618181033,3,70,9.696103918189457e+02
22220.205618181033,1,70,2.800000000000011e+03
22220.205618181033,2,70,1.8990187582825727e+03
22220.205618181033,3,70,9.696103918189513e+02
22220.205618181033,1,70,2.800000000000009e+03
22220.205618181033,2,70,1.8990187582825617e+03
22220.205618181033,3,70,9.696103918189561e+02
22220.205618181033,1,70,2.799999999999999e+03
22220.205618181033,2,70,1.8990187582825642e+03
22220.205618181033,3,70,9.696103918189513e+02
22220.205618181033,1,70,2.799999999999995e+03
22220.205618181033,2,70,1.8990187582825715e+03
22220.205618181033,3,70,9.696103918189576e+02
22220.205618181033,1,70,2.7999999999999973e+03
22220.205618181033,2,70,1.8990187582825727e+03
22220.205618181033,3,70,9.696103918189457e+02
22220.205618181033,1,70,2.800000000000011e+03
22220.205618181033,2,70,1.8990187582825727e+03
22220.205618181033,3,70,9.696103918189513e+02
22220.205618181033,1,70,2.800000000000009e+03
22220.205618181033,2,70,1.8990187582825617e+03
22220.205618181033,3,70,9.696103918189561e+02
22220.205618181033,1,70,2.799999999999999e+03
22220.205618181033,2,70,1.8990187582825642e+03
22220.205618181033,3,70,9.696103918189513e+02
22220.205618181033,1,70,2.799999999999995e+03
22220.205618181033,2,70,1.8990187582825715e+03
22220.205618181033,3,70,9.696103918189576e+02
22220.205618181033,1,70,2.7999999999999973e+03
22220.205618181033,2,70,1.8990187582825727e+03
22220.205618181033,3,70,9.696103918189457e+02
22220.205618181033,1,70,2.800000000000011e+03
22220.205618181033,2,70,1.8990187582825727e+03
22220.205618181033,3,70,9.696103918189513e+02
