eps11,eps22,epspk11,epspk22,Alpha_k11,Alpha_k22,alpha_k,epspk_out11,epspk_out22,Alpha_k_out11,Alpha_k_out22,alpha_k_out,sigma_out11,sigma_out22,C_out11,C_out12,C_out22,C_out23,C_out44
0.05,-0.0242136563876652,0.0452020012151884,-0.0226010006075942,0.0452020012151884,-0.022601000607594204,0.0452020012151884,0.04537444933920705,-0.022687224669603524,0.045374449339207056,-0.02268722466960353,0.045374449339207056,971.3656387665203,3.410605131648481e-13,212931.90716054197,202357.5758314937,276943.24084391596,138346.24214811978,69298.49934789809
0.0009655172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.4163552898474,147.96626454574573,311145.5108359133,153250.77399380808,311145.5108359133,153250.77399380808,78947.36842105263
0.0009655172413793105,-0.0003186206896551724,0.0,0.0,0.0,0.0,0.0,1.0867466950746168e-05,-5.433733475373084e-06,1.0867466950746103e-05,-5.433733475373051e-06,1.0867466950746102e-05,201.04270485532686,0.8579579171641853,212931.907160542,202357.5758314937,285589.93028773,129699.55270430577,77945.1887917121
0.0009655172413793105,-0.00032068661704390104,1.0867466950746168e-05,-5.433733475373084e-06,1.0867466950746103e-05,-5.433733475373051e-06,1.0867466950746102e-05,1.2152514051344668e-05,-6.076257025672334e-06,1.2152514051344555e-05,-6.0762570256722765e-06,1.2152514051344553e-05,200.2065927388728,2.842170943040401e-14,212931.90716054203,202357.5758314937,286472.1791120906,128817.30387994513,78827.43761607274
0.001931034482758621,-0.0003206866170439011,1.2152514051344668e-05,-6.076257025672334e-06,1.2152514051344555e-05,-6.0762570256722765e-06,1.2152514051344553e-05,0.0006127230560662586,-0.0003063615280331293,0.0006127230560662585,-0.00030636152803312927,0.0006127230560662585,405.79602034215475,195.37972838902837,212931.90716054203,202357.5758314937,254733.04517604163,160556.4378159941,47088.30368002376
0.001931034482758621,-0.0007911529697706215,0.0006127230560662586,-0.0003063615280331293,0.0006127230560662585,-0.00030636152803312927,0.0006127230560662585,0.0009053622968251558,-0.00045268114841257793,0.0009053622968251557,-0.00045268114841257793,0.0009053622968251558,215.39115904602767,0.0,212931.90716054203,202357.5758314937,266731.50898960384,148557.97400243185,59086.767493586005
0.0028965517241379313,-0.0007911529697706215,0.0009053622968251558,-0.00045268114841257793,0.0009053622968251557,-0.00045268114841257793,0.0009053622968251558,0.00150593283884007,-0.000752966419420035,0.00150593283884007,-0.000752966419420035,0.00150593283884007,420.9805866493096,195.3797283890284,212931.90716054203,202357.5758314937,254893.69985228393,160395.78313975182,47248.95835626606
0.0028965517241379313,-0.0012616193224973418,0.00150593283884007,-0.000752966419420035,0.00150593283884007,-0.000752966419420035,0.00150593283884007,0.0017985720795989674,-0.0008992860397994837,0.0017985720795989672,-0.0008992860397994836,0.0017985720795989672,230.5757253531824,-1.4210854715202004e-14,212931.90716054203,202357.5758314937,266859.4566075736,148430.02638446214,59214.715111555735
0.003862068965517242,-0.0012616193224973418,0.0017985720795989674,-0.0008992860397994837,0.0017985720795989672,-0.0008992860397994836,0.0017985720795989672,0.0023991426216138814,-0.0011995713108069407,0.002399142621613881,-0.0011995713108069405,0.002399142621613881,436.16515295646445,195.37972838902846,212931.90716054203,202357.5758314937,255052.74240165766,160236.74059037806,47408.00090563979
0.003862068965517242,-0.0017320856752240624,0.0023991426216138814,-0.0011995713108069407,0.002399142621613881,-0.0011995713108069405,0.002399142621613881,0.0026917818623727785,-0.0013458909311863893,0.002691781862372778,-0.001345890931186389,0.002691781862372778,245.76029166033726,0.0,212931.90716054203,202357.5758314937,266985.7662283764,148303.71676365932,59341.02473235855
0.004827586206896552,-0.0017320856752240624,0.0026917818623727785,-0.0013458909311863893,0.002691781862372778,-0.001345890931186389,0.002691781862372778,0.0032923524043876927,-0.0016461762021938464,0.0032923524043876927,-0.0016461762021938464,0.0032923524043876923,451.3497192636192,195.37972838902834,212931.907160542,202357.5758314937,255210.19696891506,160079.2860231207,47565.45547289719
0.004827586206896552,-0.0022025520279507823,0.0032923524043876927,-0.0016461762021938464,0.0032923524043876927,-0.0016461762021938464,0.0032923524043876923,0.00358499164514659,-0.001792495822573295,0.00358499164514659,-0.001792495822573295,0.0035849916451465894,260.9448579674921,7.105427357601002e-14,212931.90716054203,202357.5758314937,267110.4691066355,148179.01388540023,59465.72761061763
0.005793103448275863,-0.0022025520279507823,0.00358499164514659,-0.001792495822573295,0.00358499164514659,-0.001792495822573295,0.0035849916451465894,0.004185562187161504,-0.002092781093580752,0.0041855621871615045,-0.0020927810935807522,0.004185562187161504,466.5342855707741,195.37972838902851,212931.90716054203,202357.5758314937,255366.08721905036,159923.39577298536,47721.34572303249
0.005793103448275863,-0.002673018380677503,0.004185562187161504,-0.002092781093580752,0.0041855621871615045,-0.0020927810935807522,0.004185562187161504,0.004478201427920402,-0.002239100713960201,0.0044782014279204025,-0.0022391007139602012,0.004478201427920402,276.1294242746468,-2.842170943040401e-14,212931.90716054203,202357.5758314937,267233.5957068402,148055.88728519552,59588.85421082235
0.006758620689655173,-0.0026730183806775026,0.004478201427920402,-0.002239100713960201,0.0044782014279204025,-0.0022391007139602012,0.004478201427920402,0.005078771969935315,-0.0025393859849676577,0.005078771969935317,-0.002539385984967658,0.005078771969935315,481.7188518779289,195.37972838902854,212931.90716054197,202357.5758314937,255520.43634915684,159769.0466428789,47875.694853138964
0.006758620689655173,-0.0031434847334042234,0.005078771969935315,-0.0025393859849676577,0.005078771969935317,-0.002539385984967658,0.005078771969935315,0.0053714112106942125,-0.0026857056053471062,0.005371411210694214,-0.0026857056053471067,0.0053714112106942125,291.31399058180165,-4.263256414560601e-14,212931.90716054203,202357.5758314937,267355.1757281583,147934.30726387745,59710.43423214042
0.007724137931034484,-0.0031434847334042234,0.0053714112106942125,-0.0026857056053471062,0.005371411210694214,-0.0026857056053471067,0.0053714112106942125,0.005971981752709127,-0.0029859908763545636,0.005971981752709129,-0.002985990876354564,0.005971981752709127,496.90341818508364,195.3797283890284,212931.907160542,202357.5758314937,255673.267099934,159616.21589210175,48028.52560391612
0.007724137931034484,-0.0036139510861309438,0.005971981752709127,-0.0029859908763545636,0.005971981752709129,-0.002985990876354564,0.005971981752709127,0.006264620993468024,-0.003132310496734012,0.006264620993468026,-0.0031323104967340126,0.006264620993468024,306.49855688895644,-4.263256414560601e-14,212931.90716054197,202357.5758314937,267475.2381283183,147814.24486371747,59830.4966323004
0.008689655172413794,-0.0036139510861309438,0.006264620993468024,-0.003132310496734012,0.006264620993468026,-0.0031323104967340126,0.006264620993468024,0.006865191535482939,-0.0034325957677414694,0.006865191535482941,-0.0034325957677414694,0.006865191535482939,512.0879844922385,195.37972838902857,212931.90716054203,202357.5758314937,255824.601766857,159464.88122517875,48179.86027083912
0.008689655172413794,-0.0040844174388576645,0.006865191535482939,-0.0034325957677414694,0.006865191535482941,-0.0034325957677414694,0.006865191535482939,0.007157830776241835,-0.0035789153881209176,0.007157830776241837,-0.0035789153881209176,0.007157830776241835,321.6831231961111,-1.2789769243681803e-13,212931.90716054203,202357.5758314937,267593.8111466038,147695.67184543196,59949.0696505859
0.009655172413793104,-0.0040844174388576645,0.007157830776241835,-0.0035789153881209176,0.007157830776241837,-0.0035789153881209176,0.007157830776241835,0.007758401318256749,-0.0038792006591283745,0.007758401318256751,-0.003879200659128375,0.007758401318256749,527.272550799393,195.37972838902814,212931.907160542,202357.5758314937,255974.46221101927,159315.02078101644,48329.720715001415
0.009655172413793104,-0.004554883791584384,0.007758401318256749,-0.0038792006591283745,0.007758401318256751,-0.003879200659128375,0.007758401318256749,0.008051040559015647,-0.0040255202795078234,0.008051040559015649,-0.0040255202795078234,0.008051040559015647,336.8676895032661,1.1368683772161603e-13,212931.90716054203,202357.5758314937,267710.9223259968,147578.5606660389,60066.18082997896
0.010620689655172414,-0.004554883791584384,0.008051040559015647,-0.0040255202795078234,0.008051040559015649,-0.0040255202795078234,0.008051040559015647,0.00865161110103056,-0.00432580555051528,0.008651611101030562,-0.00432580555051528,0.00865161110103056,542.4571171065479,195.37972838902837,212931.90716054203,202357.5758314937,256122.86986966035,159166.61312237536,48478.1283736425
0.010620689655172414,-0.005025350144311104,0.00865161110103056,-0.00432580555051528,0.008651611101030562,-0.00432580555051528,0.00865161110103056,0.008944250341789457,-0.0044721251708947285,0.008944250341789459,-0.0044721251708947285,0.008944250341789457,352.0522558104208,-2.842170943040401e-14,212931.90716054203,202357.5758314937,267826.59853450785,147462.88445752786,60181.85703849001
0.011586206896551723,-0.005025350144311104,0.008944250341789457,-0.0044721251708947285,0.008944250341789459,-0.0044721251708947285,0.008944250341789457,0.00954482088380437,-0.004772410441902185,0.009544820883804372,-0.004772410441902185,0.00954482088380437,557.6416834137026,195.37972838902826,212931.907160542,202357.5758314937,256269.8457663883,159019.63722564743,48625.10427037044
0.011586206896551723,-0.005495816497037824,0.00954482088380437,-0.004772410441902185,0.009544820883804372,-0.004772410441902185,0.00954482088380437,0.009837460124563269,-0.004918730062281634,0.00983746012456327,-0.0049187300622816335,0.009837460124563269,367.2368221175757,1.2789769243681803e-13,212931.90716054197,202357.57583149368,267940.8659857254,147348.61700631038,60296.12448970751
0.012551724137931033,-0.005495816497037825,0.009837460124563269,-0.004918730062281634,0.00983746012456327,-0.0049187300622816335,0.009837460124563269,0.010438030666578182,-0.005219015333289091,0.010438030666578184,-0.00521901533328909,0.010438030666578182,572.8262497208573,195.37972838902812,212931.907160542,202357.5758314937,256415.41052110854,158874.07247092717,48770.669025090676
0.012551724137931033,-0.005966282849764544,0.010438030666578182,-0.005219015333289091,0.010438030666578184,-0.00521901533328909,0.010438030666578182,0.010730669907337079,-0.005365334953668539,0.01073066990733708,-0.0053653349536685385,0.010730669907337079,382.4213884247305,8.526512829121202e-14,212931.90716054203,202357.5758314937,268053.7502586205,147235.73273341527,60409.00876260261
0.013517241379310343,-0.005966282849764544,0.010730669907337079,-0.005365334953668539,0.01073066990733708,-0.0053653349536685385,0.010730669907337079,0.011331240449351992,-0.005665620224675996,0.011331240449351994,-0.005665620224675995,0.011331240449351992,588.0108160280123,195.37972838902837,212931.90716054197,202357.5758314937,256559.5843596671,158729.8986323686,48914.842863649246
0.013517241379310343,-0.0064367492024912645,0.011331240449351992,-0.005665620224675996,0.011331240449351994,-0.005665620224675995,0.011331240449351992,0.01162387969011089,-0.005811939845055445,0.011623879690110892,-0.005811939845055444,0.01162387969011089,397.60595473188516,-2.842170943040401e-14,212931.90716054203,202357.5758314937,268165.27631663566,147124.20667540006,60520.53482061781
0.014482758620689653,-0.0064367492024912645,0.01162387969011089,-0.005811939845055445,0.011623879690110892,-0.005811939845055444,0.01162387969011089,0.012224450232125804,-0.006112225116062902,0.012224450232125806,-0.006112225116062901,0.012224450232125804,603.1953823351671,195.37972838902843,212931.907160542,202357.5758314937,256702.3871232198,158587.0958688159,49057.64562720194
0.014482758620689653,-0.006907215555217985,0.012224450232125804,-0.006112225116062902,0.012224450232125806,-0.006112225116062901,0.012224450232125804,0.012517089472884702,-0.006258544736442351,0.012517089472884702,-0.006258544736442349,0.0125170894728847,412.79052103903973,-1.4210854715202004e-13,212931.90716054203,202357.5758314937,268275.46852608956,147014.01446594615,60630.7270300717
0.015448275862068962,-0.006907215555217985,0.012517089472884702,-0.006258544736442351,0.012517089472884702,-0.006258544736442349,0.0125170894728847,0.013117660014899616,-0.006558830007449808,0.013117660014899616,-0.006558830007449806,0.013117660014899614,618.3799486423218,195.37972838902832,212931.90716054203,202357.5758314937,256843.8382773344,158445.64471470134,49199.09678131653
0.015448275862068962,-0.007377681907944705,0.013117660014899616,-0.006558830007449808,0.013117660014899616,-0.006558830007449806,0.013117660014899614,0.013410299255658512,-0.006705149627829256,0.013410299255658512,-0.006705149627829254,0.01341029925565851,427.9750873461943,-3.979039320256561e-13,212931.90716054197,202357.5758314937,268384.35067392426,146905.13231811154,60739.60917790636
0.016413793103448274,-0.007377681907944704,0.013410299255658512,-0.006705149627829256,0.013410299255658512,-0.006705149627829254,0.01341029925565851,0.014010869797673426,-0.007005434898836713,0.014010869797673426,-0.007005434898836711,0.014010869797673424,633.5645149494769,195.37972838902868,212931.90716054203,202357.5758314937,256983.95692083615,158305.52607119957,49339.215424818285
0.016413793103448274,-0.007848148260671425,0.014010869797673426,-0.007005434898836713,0.014010869797673426,-0.007005434898836711,0.014010869797673424,0.014303509038432324,-0.007151754519216162,0.014303509038432324,-0.00715175451921616,0.014303509038432322,443.1596536533498,3.126388037344441e-13,212931.90716054203,202357.5758314937,268491.94598482386,146797.53700721182,60847.20448880602
0.017379310344827585,-0.007848148260671425,0.014303509038432324,-0.007151754519216162,0.014303509038432324,-0.00715175451921616,0.014303509038432322,0.014904079580447238,-0.007452039790223619,0.014904079580447238,-0.007452039790223617,0.014904079580447236,648.7490812566319,195.37972838902897,212931.90716054203,202357.5758314937,257122.76179440448,158166.72119763124,49478.02029838662
